Drainage	Basin	State	Stream	Stretch	Region	Data	Largura-m	ProfMedia-m	ProfMaxima-m	LAT	LONG	Order	Family	Species	Espécie_abreviada	Osf	Ops	Eps	Bsh	Bsf	PFps	PFar	CPt	CFar	Frt	Fsf
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Crenuchidae	Microcharacidium_gnomus	Micgnom	0.154	0.408	0.66	1.788	28.144	0.133	9.081	1.316	0.796	0.547	2.039
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._ocelo_vertical	Cynogenovert	0.207	0.709	0.582	1.222	16.289	0.43	2.618	1.749	0.999	0.494	3.292
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-005	50m	Alto_Japurá	09/08/2005	1.298	0.078	0.123	-2.32562	-68.41575	Characiformes	Characidae	Hyphessobrycon_heterorhabdus	Hyphete	0.35	0.54	0.618	2.208	13.002	0.128	6.846	2.753	1.931	0.331	1.389
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Crenuchidae	Poecilocharax_weitzmani	Poeweit	0.316	0.531	0.68	2.274	21.621	0.19	3.208	1.655	0.985	0.325	2.888
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Gymnotiformes	Hypopomidae	Microsternarchus_sp._sem_linha	Micspslin	0.148	0.295	0.715	1.782	5.631	0.281	3.833	0	0	0	0.32
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-006	50m	Alto_Japurá	09/08/2005	1.058	0.089	0.125	-2.3295	-68.41217	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Cichliformes	Cichlidae	Aequidens_pallidus	Aequpall	0.126	0.335	0.688	2.597	2.909	0.377	3.159	1.468	0.822	1.099	2.2
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-007	50m	Alto_Japurá	10/08/2005	0.78	0.074	0.12	-2.33656	-68.40531	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Siluriformes	Trichomycteridae	Ituglanis_amazonicus	Itugamaz	0.194	0.334	0.95	1.231	6.524	0.505	2.917	1.376	0.88	0.374	2.258
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Gymnotiformes	Hypopomidae	Microsternarchus_sp._sem_linha	Micspslin	0.148	0.295	0.715	1.782	5.631	0.281	3.833	0	0	0	0.32
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Crenuchidae	Elachocharax_mitopterus	Elamito	0.147	0.45	0.651	1.777	32.883	0.109	5.512	1.365	0.92	0.388	1.595
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-008	50m	Alto_Japurá	10/08/2005	0.978	0.056	0.085	-2.33974	-68.40248	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-009	50m	Alto_Japurá	07/08/2005	1.073	0.068	0.105	-2.34983	-68.39364	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Synbranchiformes	Synbranchidae	Synbranchus_sp._reticulado	Synspreti	0.696	0.396	0.826	1.071	2.904	0	0	0	0	0	0
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Heptapteridae	Myoglanis_koepckei	Myokoep	0.448	0.507	0.92	0.926	9.432	0.464	1.989	1.402	0.964	0.427	2.605
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Gymnotiformes	Rhamphichthyidae	Hypopygus_lepturus	Hypolept	0.101	0.301	0.693	2.246	7.22	0.45	2.098	0	0	0	0.629
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Heptapteridae	Imparfinis_pristos	Imppris	0.253	0.336	0.938	0.958	13.348	0.332	2.398	2.249	0.863	0.812	3.149
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Aspredinidae	Bunocephalus_coracoideus	Bunocora	0.108	0.473	0.921	0.589	4.598	0.473	2.624	4.34	1.053	1.438	2.355
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Loricariidae	Rineloricaria_lanceolata	Rinlanc	0.11	0	0.871	0.841	4.39	0.286	2.733	8.533	1.933	1.705	2.896
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Heptapteridae	Mastiglanis_asopos	Masasop	0.368	0.38	0.893	0.988	10.792	0.303	2.982	2.706	1.171	1.042	3.416
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Characiformes	Crenuchidae	Ammocryptocharax_elegans	Ammoeleg	0.152	0.263	0.622	1.547	12.404	0.121	3.105	2.045	1.131	0.764	3.422
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-010	50m	Alto_Japurá	08/08/2005	3.738	0.259	0.4	-2.3162	-68.42213	Siluriformes	Heptapteridae	Nannoglanis_fasciatus	Nanfasc	0.29	0.369	0.966	0.939	21.705	0.427	3.126	2.009	0.996	0.772	2.046
